id,code,subvariant,fuel_type,cylinder,enginecreatedat,engine_discontinued
2147,335i Gran Turismo,Sport Line xDrive Steptronic,Benzins,6,13-Jul,16-Jun
2148,335i Gran Turismo,Luxury Line,Benzins,6,13-Jun,16-Jun
2149,335i Gran Turismo,Luxury Line Steptronic,Benzins,6,13-Jun,16-Jun
2150,335i Gran Turismo,Luxury Line xDrive Steptronic,Benzins,6,13-Jul,16-Jun
2151,335i Gran Turismo,M Sportpaket,Benzins,6,13-Jul,15-May
2152,335i Gran Turismo,M Sportpaket Steptronic,Benzins,6,13-Jul,15-May
2153,335i Gran Turismo,M Sportpaket xDrive Steptronic,Benzins,6,13-Jul,15-May
2154,335i Gran Turismo,M Sport,Benzins,6,15-Jul,16-Jun
2155,335i Gran Turismo,M Sport Steptronic,Benzins,6,15-Jul,16-Jun
2156,335i Gran Turismo,M Sport xDrive Steptronic,Dizelis,6,15-Jul,16-Jun
2157,318d Gran Turismo,Nav,Dizelis,4,13-Jun,14-Jan
2158,318d Gran Turismo,Nav,Dizelis,4,14-Mar,15-May
2159,318d Gran Turismo,Automatiska parnesumkarba,Dizelis,4,13-Jun,14-Jan
2160,318d Gran Turismo,Steptronic,Dizelis,4,14-Mar,15-May
2161,318d Gran Turismo,Modern Line,Dizelis,4,13-Jun,14-Jan
2162,318d Gran Turismo,Modern Line,Dizelis,4,14-Mar,15-Jan
2163,318d Gran Turismo,Modern Line Automatiska parnesumkarba,Dizelis,4,13-Jun,14-Jan
2164,318d Gran Turismo,Modern Line Steptronic,Dizelis,4,14-Mar,15-Jan
2165,318d Gran Turismo,Sport Line,Dizelis,4,13-Jun,14-Jan
2166,318d Gran Turismo,Sport Line,Dizelis,4,14-Mar,15-May
2167,318d Gran Turismo,Sport Line Automatiska parnesumkarba,Dizelis,4,13-Jun,14-Jan
2168,318d Gran Turismo,Sport Line Steptronic,Dizelis,4,14-Mar,15-May
2169,318d Gran Turismo,Luxury Line,Dizelis,4,13-Jun,14-Jan
2170,318d Gran Turismo,Luxury Line,Dizelis,4,14-Mar,15-May
2171,318d Gran Turismo,Luxury Line Automatiska parnesumkarba,Dizelis,4,13-Jun,14-Jan
2172,318d Gran Turismo,Luxury Line Steptronic,Dizelis,4,14-Mar,15-May
2173,318d Gran Turismo,M Sportpaket,Dizelis,4,13-Jun,14-Jan
2174,318d Gran Turismo,M Sportpaket,Dizelis,4,14-Mar,15-May
2175,318d Gran Turismo,M Sportpaket Automatiska parnesumkarba,Dizelis,4,13-Jun,14-Jan
2176,318d Gran Turismo,M Sportpaket Steptronic,Dizelis,4,14-Mar,15-May
2177,318d Gran Turismo,Nav,Dizelis,4,15-Jul,16-Jun
2178,318d Gran Turismo,Steptronic,Dizelis,4,15-Jul,16-Jun
2179,318d Gran Turismo,Advantage,Dizelis,4,15-Jul,16-Jun
2180,318d Gran Turismo,Advantage Steptronic,Dizelis,4,15-Jul,16-Jun
2181,318d Gran Turismo,Sport Line,Dizelis,4,15-Jul,16-Jun
2182,318d Gran Turismo,Sport Line Steptronic,Dizelis,4,15-Jul,16-Jun
2183,318d Gran Turismo,Luxury Line,Dizelis,4,15-Jul,16-Jun
2184,318d Gran Turismo,Luxury Line Steptronic,Dizelis,4,15-Jul,16-Jun
2185,318d Gran Turismo,M Sport,Dizelis,4,15-Jul,16-Jun
2186,318d Gran Turismo,M Sport Steptronic,Dizelis,4,15-Jul,16-Jun
2187,320d Gran Turismo,Nav,Dizelis,4,13-Jun,15-May
2188,320d Gran Turismo,Steptronic,Dizelis,4,13-Jun,15-May
2189,320d Gran Turismo,Modern Line,Dizelis,4,13-Jun,15-Jan
2190,320d Gran Turismo,Modern Line Steptronic,Dizelis,4,13-Jun,15-Jan
2191,320d Gran Turismo,Sport Line,Dizelis,4,13-Jun,15-May
2192,320d Gran Turismo,Sport Line Steptronic,Dizelis,4,13-Jun,15-May
2193,320d Gran Turismo,Luxury Line,Dizelis,4,13-Jun,15-May
2194,320d Gran Turismo,Luxury Line Steptronic,Dizelis,4,13-Jun,15-May
2195,320d Gran Turismo,M Sportpaket,Dizelis,4,13-Jun,15-May
2196,320d Gran Turismo,M Sportpaket Steptronic,Dizelis,4,13-Jun,15-May
2197,320d Gran Turismo,xDrive,Dizelis,4,13-Jul,15-May
2198,320d Gran Turismo,xDrive Steptronic,Dizelis,4,13-Jul,15-May
2199,320d Gran Turismo,Modern Line xDrive,Dizelis,4,13-Jul,15-Jan
2200,320d Gran Turismo,Modern Line xDrive Steptronic,Dizelis,4,13-Jul,15-Jan
2201,320d Gran Turismo,Sport Line xDrive,Dizelis,4,13-Jul,15-May
2202,320d Gran Turismo,Sport Line xDrive Steptronic,Dizelis,4,13-Jul,15-May
2203,320d Gran Turismo,Luxury Line xDrive,Dizelis,4,13-Jul,15-May
2204,320d Gran Turismo,Luxury Line xDrive Steptronic,Dizelis,4,13-Jul,15-May
2205,320d Gran Turismo,M Sportpaket xDrive,Dizelis,4,13-Jul,15-May
2206,320d Gran Turismo,M Sportpaket xDrive Steptronic,Dizelis,4,13-Jul,15-May
2207,320d Gran Turismo,Nav,Dizelis,4,15-Jul,16-Jun
2208,320d Gran Turismo,Steptronic,Dizelis,4,15-Jul,16-Jun
2209,320d Gran Turismo,Advantage,Dizelis,4,15-Jul,16-Jun
2210,320d Gran Turismo,Advantage Steptronic,Dizelis,4,15-Jul,16-Jun
2211,320d Gran Turismo,Sport Line,Dizelis,4,15-Jul,16-Jun
2212,320d Gran Turismo,Sport Line Steptronic,Dizelis,4,15-Jul,16-Jun
2213,320d Gran Turismo,Luxury Line,Dizelis,4,15-Jul,16-Jun
2214,320d Gran Turismo,Luxury Line Steptronic,Dizelis,4,15-Jul,16-Jun
2215,320d Gran Turismo,M Sport,Dizelis,4,15-Jul,16-Jun
2216,320d Gran Turismo,M Sport Steptronic,Dizelis,4,15-Jul,16-Jun
2217,320d Gran Turismo,xDrive,Dizelis,4,15-Jul,16-Jun
2218,320d Gran Turismo,xDrive Steptronic,Dizelis,4,15-Jul,16-Jun
2219,320d Gran Turismo,Advantage xDrive,Dizelis,4,15-Jul,16-Jun
2220,320d Gran Turismo,Advantage xDrive Steptronic,Dizelis,4,15-Jul,16-Jun
2221,320d Gran Turismo,Sport Line xDrive,Dizelis,4,15-Jul,16-Jun
2222,320d Gran Turismo,Sport Line xDrive Steptronic,Dizelis,4,15-Jul,16-Jun
2223,320d Gran Turismo,Luxury Line xDrive,Dizelis,4,15-Jul,16-Jun
2224,320d Gran Turismo,Luxury Line xDrive Steptronic,Dizelis,4,15-Jul,16-Jun
2225,320d Gran Turismo,M Sport xDrive,Dizelis,4,15-Jul,16-Jun
2226,325d Gran Turismo,Modern Line,Dizelis,4,13-Jul,15-Jan
2227,320d Gran Turismo,M Sport xDrive Steptronic,Dizelis,4,15-Jul,16-Jun
2228,325d Gran Turismo,Nav,Dizelis,4,13-Jul,15-May
2229,325d Gran Turismo,Steptronic,Dizelis,4,13-Jul,15-May
2230,325d Gran Turismo,Advantage,Dizelis,4,15-Jul,16-Jun
2231,325d Gran Turismo,Advantage Steptronic,Dizelis,4,15-Jul,16-Jun
2232,325d Gran Turismo,Modern Line Steptronic,Dizelis,4,13-Jul,15-Jan
2233,325d Gran Turismo,Sport Line,Dizelis,4,13-Jul,16-Jun
2234,325d Gran Turismo,Sport Line Steptronic,Dizelis,4,13-Jul,16-Jun
2235,325d Gran Turismo,Luxury Line,Dizelis,4,13-Jul,16-Jun
2236,325d Gran Turismo,Luxury Line Steptronic,Dizelis,4,13-Jul,16-Jun
2237,325d Gran Turismo,M Sportpaket,Dizelis,4,13-Jul,15-May
2238,325d Gran Turismo,M Sportpaket Steptronic,Dizelis,4,13-Jul,15-May
2239,325d Gran Turismo,M Sport,Dizelis,4,15-Jul,16-Jun
2240,325d Gran Turismo,M Sport Steptronic,Dizelis,4,15-Jul,16-Jun
2241,330d Gran Turismo,Steptronic,Dizelis,6,14-Mar,15-May
2242,330d Gran Turismo,Advantage Steptronic,Dizelis,6,15-Jul,16-Jun
2243,330d Gran Turismo,Modern Line Steptronic,Dizelis,6,14-Mar,15-Jan
2244,330d Gran Turismo,Sport Line Steptronic,Dizelis,6,14-Mar,16-Jun
2245,330d Gran Turismo,Luxury Line Steptronic,Dizelis,6,14-Mar,16-Jun
2246,330d Gran Turismo,M Sport Steptronic,Dizelis,6,15-Jul,16-Jun
2247,330d Gran Turismo,M Sportpaket Steptronic,Dizelis,6,14-Mar,15-May
2248,330d Gran Turismo,xDrive Steptronic,Dizelis,6,14-Mar,15-May
2249,330d Gran Turismo,Advantage xDrive Steptronic,Dizelis,6,15-Jul,16-Jun
2250,330d Gran Turismo,Modern Line xDrive Steptronic,Dizelis,6,14-Mar,15-Jan
2251,330d Gran Turismo,Sport Line xDrive Steptronic,Dizelis,6,14-Mar,16-Jun
2252,330d Gran Turismo,Luxury Line xDrive Steptronic,Dizelis,6,14-Mar,16-Jun
2253,330d Gran Turismo,M Sportpaket xDrive Steptronic,Dizelis,6,14-Mar,15-May
2254,330d Gran Turismo,M Sport xDrive Steptronic,Dizelis,6,15-Jul,16-Jun
2255,335d Gran Turismo,xDrive Steptronic,Dizelis,6,14-Mar,15-May
2256,335d Gran Turismo,Advantage xDrive Steptronic,Dizelis,6,15-Jul,16-Jun
2257,335d Gran Turismo,Modern Line xDrive Steptronic,Dizelis,6,14-Mar,15-Jan
2258,335d Gran Turismo,Sport Line xDrive Steptronic,Dizelis,6,14-Mar,16-Jun
2259,335d Gran Turismo,Luxury Line xDrive Steptronic,Dizelis,6,14-Mar,16-Jun
2260,335d Gran Turismo,M Sportpaket xDrive Steptronic,Dizelis,6,14-Mar,15-May
2261,335d Gran Turismo,M Sport xDrive Steptronic,Benzins,6,15-Jul,16-Jun
2262,318i,Nav,Benzins,4,8-Sep,9-Mar
2263,318i,Automatiska parnesumkarba,Benzins,4,8-Sep,9-Mar
2264,318i,Nav,Benzins,4,9-Apr,11-Nov
2265,318i,Automatiska parnesumkarba,Benzins,4,9-Apr,11-Nov
2266,318i,Edition Lifestyle,Benzins,4,10-Mar,11-Nov
2267,318i,Edition Lifestyle Automatiska parnesumkarba,Benzins,4,10-Mar,11-Nov
2268,318i,Edition Exclusive,Benzins,4,10-Mar,11-Nov
2269,318i,Edition Exclusive Automatiska parnesumkarba,Benzins,4,10-Mar,11-Nov
2270,318i,Edition Sport,Benzins,4,10-Mar,11-Nov
2271,318i,Edition Sport Automatiska parnesumkarba,Benzins,4,10-Mar,11-Nov
2272,320i,Nav,Benzins,4,8-Sep,9-Mar
2273,320i,Automatiska parnesumkarba,Benzins,4,8-Sep,9-Mar
2274,320i,Nav,Benzins,4,9-Apr,11-Nov
2275,320i,Automatiska parnesumkarba,Benzins,4,9-Apr,11-Nov
2276,320i,Edition Lifestyle,Benzins,4,10-Mar,11-Nov
2277,320i,Edition Lifestyle Automatiska parnesumkarba,Benzins,4,10-Mar,11-Nov
2278,320i,Edition Exclusive,Benzins,4,10-Mar,11-Nov
2279,320i,Edition Exclusive Automatiska parnesumkarba,Benzins,4,10-Mar,11-Nov
2280,320i,Edition Sport,Benzins,4,10-Mar,11-Nov
2281,320i,Edition Sport Automatiska parnesumkarba,Benzins,4,10-Mar,11-Nov
2282,325i,Nav,Benzins,6,8-Sep,9-Aug
2283,325i,Automatiska parnesumkarba,Benzins,6,8-Sep,9-Aug
2284,325i,xDrive,Benzins,6,8-Sep,9-Aug
2285,325i,xDrive Automatiska parnesumkarba,Benzins,6,8-Sep,9-Aug
2286,325i,Nav,Benzins,6,9-Sep,11-Nov
2287,325i,Automatiska parnesumkarba,Benzins,6,9-Sep,11-Nov
2288,325i,xDrive,Benzins,6,9-Sep,11-Nov
2289,325i,xDrive Automatiska parnesumkarba,Benzins,6,9-Sep,11-Nov
2290,325i,Edition Lifestyle,Benzins,6,10-Mar,11-Nov
2291,325i,Edition Lifestyle Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2292,325i,Edition Lifestyle xDrive,Benzins,6,10-Mar,11-Nov
2293,325i,Edition Lifestyle xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2294,325i,Edition Exclusive,Benzins,6,10-Mar,11-Nov
2295,325i,Edition Exclusive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2296,325i,Edition Exclusive xDrive,Benzins,6,10-Mar,11-Nov
2297,325i,Edition Exclusive xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2298,325i,Edition Sport,Benzins,6,10-Mar,11-Nov
2299,325i,Edition Sport Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2300,325i,Edition Sport xDrive,Benzins,6,10-Mar,11-Nov
2301,325i,Edition Sport xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2302,330i,Nav,Benzins,6,8-Sep,9-Aug
2303,330i,Automatiska parnesumkarba,Benzins,6,8-Sep,9-Aug
2304,330i,xDrive,Benzins,6,8-Sep,9-Aug
2305,330i,xDrive Automatiska parnesumkarba,Benzins,6,8-Sep,9-Aug
2306,330i,Nav,Benzins,6,9-Sep,11-Nov
2307,330i,Automatiska parnesumkarba,Benzins,6,9-Sep,11-Nov
2308,330i,xDrive,Benzins,6,9-Sep,11-Nov
2309,330i,xDrive Automatiska parnesumkarba,Benzins,6,9-Sep,11-Nov
2310,330i,Edition Lifestyle,Benzins,6,10-Mar,11-Nov
2311,330i,Edition Lifestyle Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2312,330i,Edition Lifestyle xDrive,Benzins,6,10-Mar,11-Nov
2313,330i,Edition Lifestyle xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2314,330i,Edition Exclusive,Benzins,6,10-Mar,11-Nov
2315,330i,Edition Exclusive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2316,330i,Edition Exclusive xDrive,Benzins,6,10-Mar,11-Nov
2317,330i,Edition Exclusive xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2318,330i,Edition Sport,Benzins,6,10-Mar,11-Nov
2319,330i,Edition Sport Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2320,330i,Edition Sport xDrive,Benzins,6,10-Mar,11-Nov
2321,330i,Edition Sport xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2322,335i,Nav,Benzins,6,8-Sep,10-Feb
2323,335i,Automatiska parnesumkarba,Benzins,6,8-Sep,10-Feb
2324,335i,xDrive,Benzins,6,8-Sep,10-Feb
2325,335i,xDrive Automatiska parnesumkarba,Benzins,6,8-Sep,10-Feb
2326,335i,Nav,Benzins,6,10-Mar,11-Nov
2327,335i,Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2328,335i,xDrive,Benzins,6,10-Mar,11-Nov
2329,335i,xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2330,335i,Edition Lifestyle,Benzins,6,10-Mar,11-Nov
2331,335i,Edition Lifestyle Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2332,335i,Edition Lifestyle xDrive,Benzins,6,10-Mar,11-Nov
2333,335i,Edition Lifestyle xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2334,335i,Edition Exclusive,Benzins,6,10-Mar,11-Nov
2335,335i,Edition Exclusive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2336,335i,Edition Exclusive xDrive,Benzins,6,10-Mar,11-Nov
2337,335i,Edition Exclusive xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2338,335i,Edition Sport,Benzins,6,10-Mar,11-Nov
2339,335i,Edition Sport Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2340,335i,Edition Sport xDrive,Benzins,6,10-Mar,11-Nov
2341,335i,Edition Sport xDrive Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2342,316d,Nav,Dizelis,4,9-Sep,11-Nov
2343,316d,Edition Lifestyle,Dizelis,4,10-Mar,11-Nov
2344,316d,Edition Exclusive,Dizelis,4,10-Mar,11-Nov
2345,316d,Edition Sport,Dizelis,4,10-Mar,11-Nov
2346,318d,Nav,Dizelis,4,8-Sep,10-Feb
2347,318d,Automatiska parnesumkarba,Dizelis,4,8-Sep,10-Feb
2348,318d,Nav,Dizelis,4,10-Mar,11-Nov
2349,318d,Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2350,318d,Edition Lifestyle,Dizelis,4,10-Mar,11-Nov
2351,318d,Edition Lifestyle Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2352,318d,Edition Exclusive,Dizelis,4,10-Mar,11-Nov
2353,318d,Edition Exclusive Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2354,318d,Edition Sport,Dizelis,4,10-Mar,11-Nov
2355,318d,Edition Sport Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2356,320d EfficientDynamics Edition,Nav,Dizelis,4,10-Mar,11-Nov
2357,320d,Nav,Dizelis,4,8-Sep,10-Feb
2358,320d,Automatiska parnesumkarba,Dizelis,4,8-Sep,10-Feb
2359,320d,xDrive,Dizelis,4,8-Sep,10-Feb
2360,320d,xDrive Automatiska parnesumkarba,Dizelis,4,8-Sep,10-Feb
2361,320d,Nav,Dizelis,4,10-Mar,11-Nov
2362,320d,Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2363,320d,xDrive,Dizelis,4,10-Mar,11-Nov
2364,320d,xDrive Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2365,320d,Edition Lifestyle,Dizelis,4,10-Mar,11-Nov
2366,320d,Edition Lifestyle Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2367,320d,Edition Lifestyle xDrive,Dizelis,4,10-Mar,11-Nov
2368,320d,Edition Lifestyle xDrive Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2369,320d,Edition Exclusive,Dizelis,4,10-Mar,11-Nov
2370,320d,Edition Exclusive Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2371,320d,Edition Exclusive xDrive,Dizelis,4,10-Mar,11-Nov
2372,320d,Edition Exclusive xDrive Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2373,320d,Edition Sport,Dizelis,4,10-Mar,11-Nov
2374,320d,Edition Sport Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2375,320d,Edition Sport xDrive,Dizelis,4,10-Mar,11-Nov
2376,320d,Edition Sport xDrive Automatiska parnesumkarba,Dizelis,4,10-Mar,11-Nov
2377,320d BluePerformance,Nav,Dizelis,4,10-Mar,11-Nov
2378,320d BluePerformance,Edition Lifestyle,Dizelis,4,10-Mar,11-Nov
2379,320d BluePerformance,Edition Exclusive,Dizelis,4,10-Mar,11-Nov
2380,320d BluePerformance,Edition Sport,Dizelis,4,10-Mar,11-Nov
2381,325d,Nav,Dizelis,6,8-Sep,10-Feb
2382,325d,Automatiska parnesumkarba,Dizelis,6,8-Sep,10-Feb
2383,325d,Nav,Dizelis,6,10-Mar,11-Nov
2384,325d,Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2385,325d,Edition Lifestyle,Dizelis,6,10-Mar,11-Nov
2386,325d,Edition Lifestyle Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2387,325d,Edition Exclusive,Dizelis,6,10-Mar,11-Nov
2388,325d,Edition Exclusive Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2389,325d,Edition Sport,Dizelis,6,10-Mar,11-Nov
2390,325d,Edition Sport Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2391,330d,Nav,Dizelis,6,8-Sep,11-Nov
2392,330d,Automatiska parnesumkarba,Dizelis,6,8-Sep,11-Nov
2393,330d,xDrive,Dizelis,6,8-Sep,11-Nov
2394,330d,xDrive Automatiska parnesumkarba,Dizelis,6,8-Sep,11-Nov
2395,330d,Edition Lifestyle,Dizelis,6,10-Mar,11-Nov
2396,330d,Edition Lifestyle Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2397,330d,Edition Lifestyle xDrive,Dizelis,6,10-Mar,11-Nov
2398,330d,Edition Lifestyle xDrive Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2399,330d,Edition Exclusive,Dizelis,6,10-Mar,11-Nov
2400,330d,Edition Exclusive Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2401,330d,Edition Exclusive xDrive,Dizelis,6,10-Mar,11-Nov
2402,330d,Edition Exclusive xDrive Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2403,330d,Edition Sport,Dizelis,6,10-Mar,11-Nov
2404,330d,Edition Sport Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2405,330d,Edition Sport xDrive,Dizelis,6,10-Mar,11-Nov
2406,330d,Edition Sport xDrive Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2407,330d BluePerformance,Nav,Dizelis,6,8-Sep,11-Nov
2408,330d BluePerformance,Edition Lifestyle,Dizelis,6,10-Mar,11-Nov
2409,330d BluePerformance,Edition Exclusive,Dizelis,6,10-Mar,11-Nov
2410,330d BluePerformance,Edition Sport,Dizelis,6,10-Mar,11-Nov
2411,335d,Automatiska parnesumkarba,Dizelis,6,8-Sep,10-Feb
2412,335d,Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2413,335d,Edition Lifestyle Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2414,335d,Edition Exclusive Automatiska parnesumkarba,Dizelis,6,10-Mar,11-Nov
2415,335d,Edition Sport Automatiska parnesumkarba,Benzins,6,10-Mar,11-Nov
2416,M3 CRT,M Divsaj?gu p?rnesumk?rba,Benzins,8,11-Jun,11-Nov
2417,M3,Nav,Benzins,8,8-Sep,10-Feb
2418,M3,M Divsaj?gu p?rnesumk?rba,Benzins,8,8-Sep,10-Feb
2419,M3,Nav,Benzins,8,10-Mar,11-Nov
2420,M3,M Divsaj?gu p?rnesumk?rba,Benzins,8,10-Mar,11-Nov
2421,318i Touring,Nav,Benzins,4,8-Sep,9-Mar
2422,318i Touring,Automatiska parnesumkarba,Benzins,4,8-Sep,9-Mar
2423,318i Touring,Nav,Benzins,4,9-Apr,12-Sep
2424,318i Touring,Automatiska parnesumkarba,Benzins,4,9-Apr,12-Sep
2425,318i Touring,Edition Lifestyle,Benzins,4,10-Mar,12-Sep
2426,318i Touring,Edition Lifestyle Automatiska parnesumkarba,Benzins,4,10-Mar,12-Sep
2427,318i Touring,Edition Exclusive,Benzins,4,10-Mar,12-Sep
2428,318i Touring,Edition Exclusive Automatiska parnesumkarba,Benzins,4,10-Mar,12-Sep
2429,318i Touring,Edition Sport,Benzins,4,10-Mar,12-Sep
2430,318i Touring,Edition Sport Automatiska parnesumkarba,Benzins,4,10-Mar,12-Sep
2431,320i Touring,Nav,Benzins,4,8-Sep,9-Mar
2432,320i Touring,Automatiska parnesumkarba,Benzins,4,8-Sep,9-Mar
2433,320i Touring,Nav,Benzins,4,9-Apr,12-Sep
2434,320i Touring,Automatiska parnesumkarba,Benzins,4,9-Apr,12-Sep
2435,320i Touring,Edition Lifestyle,Benzins,4,10-Mar,12-Sep
2436,320i Touring,Edition Lifestyle Automatiska parnesumkarba,Benzins,4,10-Mar,12-Sep
2437,320i Touring,Edition Exclusive,Benzins,4,10-Mar,12-Sep
2438,320i Touring,Edition Exclusive Automatiska parnesumkarba,Benzins,4,10-Mar,12-Sep
2439,320i Touring,Edition Sport,Benzins,4,10-Mar,12-Sep
2440,320i Touring,Edition Sport Automatiska parnesumkarba,Benzins,4,10-Mar,12-Sep
2441,325i Touring,Nav,Benzins,6,8-Sep,9-Aug
2442,325i Touring,Automatiska parnesumkarba,Benzins,6,8-Sep,9-Aug
2443,325i Touring,xDrive,Benzins,6,8-Sep,9-Aug
2444,325i Touring,xDrive Automatiska parnesumkarba,Benzins,6,8-Sep,9-Aug
2445,325i Touring,Nav,Benzins,6,9-Sep,12-Sep
2446,325i Touring,Automatiska parnesumkarba,Benzins,6,9-Sep,12-Sep
2447,325i Touring,xDrive,Benzins,6,9-Sep,12-Sep
2448,325i Touring,xDrive Automatiska parnesumkarba,Benzins,6,9-Sep,12-Sep
2449,325i Touring,Edition Lifestyle,Benzins,6,10-Mar,12-Sep
2450,325i Touring,Edition Lifestyle Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2451,325i Touring,Edition Lifestyle xDrive,Benzins,6,10-Mar,12-Sep
2452,325i Touring,Edition Lifestyle xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2453,325i Touring,Edition Exclusive,Benzins,6,10-Mar,12-Sep
2454,325i Touring,Edition Exclusive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2455,325i Touring,Edition Exclusive xDrive,Benzins,6,10-Mar,12-Sep
2456,325i Touring,Edition Exclusive xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2457,325i Touring,Edition Sport,Benzins,6,10-Mar,12-Sep
2458,325i Touring,Edition Sport Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2459,325i Touring,Edition Sport xDrive,Benzins,6,10-Mar,12-Sep
2460,325i Touring,Edition Sport xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2461,330i Touring,Nav,Benzins,6,8-Sep,9-Aug
2462,330i Touring,Automatiska parnesumkarba,Benzins,6,8-Sep,9-Aug
2463,330i Touring,xDrive,Benzins,6,8-Sep,9-Aug
2464,330i Touring,xDrive Automatiska parnesumkarba,Benzins,6,8-Sep,9-Aug
2465,330i Touring,Nav,Benzins,6,9-Sep,12-Sep
2466,330i Touring,Automatiska parnesumkarba,Benzins,6,9-Sep,12-Sep
2467,330i Touring,xDrive,Benzins,6,9-Sep,12-Sep
2468,330i Touring,xDrive Automatiska parnesumkarba,Benzins,6,9-Sep,12-Sep
2469,330i Touring,Edition Lifestyle,Benzins,6,10-Mar,12-Sep
2470,330i Touring,Edition Lifestyle Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2471,330i Touring,Edition Lifestyle xDrive,Benzins,6,10-Mar,12-Sep
2472,330i Touring,Edition Lifestyle xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2473,330i Touring,Edition Exclusive,Benzins,6,10-Mar,12-Sep
2474,330i Touring,Edition Exclusive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2475,330i Touring,Edition Exclusive xDrive,Benzins,6,10-Mar,12-Sep
2476,330i Touring,Edition Exclusive xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2477,330i Touring,Edition Sport,Benzins,6,10-Mar,12-Sep
2478,330i Touring,Edition Sport Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2479,330i Touring,Edition Sport xDrive,Benzins,6,10-Mar,12-Sep
2480,330i Touring,Edition Sport xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2481,335i Touring,Nav,Benzins,6,8-Sep,10-Feb
2482,335i Touring,Automatiska parnesumkarba,Benzins,6,8-Sep,10-Feb
2483,335i Touring,xDrive,Benzins,6,8-Sep,10-Feb
2484,335i Touring,xDrive Automatiska parnesumkarba,Benzins,6,8-Sep,10-Feb
2485,335i Touring,Nav,Benzins,6,10-Mar,12-Sep
2486,335i Touring,Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2487,335i Touring,xDrive,Benzins,6,10-Mar,12-Sep
2488,335i Touring,xDrive Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
2489,335i Touring,Edition Lifestyle,Benzins,6,10-Mar,12-Sep
2490,335i Touring,Edition Lifestyle Automatiska parnesumkarba,Benzins,6,10-Mar,12-Sep
